"Dataset_ID","Radius","Continent","openness"
41770,138160.775862069,"Europe",0.119202556789808
41842,68970.6379310345,"Europe",0.12403124710532
41909,86242.9913793103,"Europe",0.0122069764833439
41911,155513.724137931,"Europe",0.0245379051186928
41926,68970.6379310345,"Europe",0.0387620192307692
41928,68970.6379310345,"Europe",0.0387620192307692
42542,68970.6379310345,"Europe",0.0595078654356698
42555,120858.482758621,"Europe",0.092228271508773
42557,120858.482758621,"Europe",0.092228271508773
42563,103500.275862069,"Europe",0.00467576869898901
42566,68970.6379310345,"Europe",0.115437216134533
42568,68970.6379310345,"Europe",0.115437216134533
42570,68970.6379310345,"Europe",0.115437216134533
42649,120858.482758621,"Europe",0.0744317742694742
42652,261800.094827586,"Europe",0.0842349313753719
42671,103520.896551724,"Europe",0.0847344037379448
42673,86248.474137931,"Europe",0.0920019946231897
42681,86248.474137931,"Europe",0.0920019946231897
42683,68970.6379310345,"Europe",0.11267141795582
42685,68970.6379310345,"Europe",0.11267141795582
42687,103498.931034483,"Europe",0.0900160897416619
42689,155623.974137931,"Europe",0.0853089480545111
42692,103498.931034483,"Europe",0.0900160897416619
42714,120853.206896552,"Europe",0.0391727063814743
42716,120853.206896552,"Europe",0.0391727063814743
43513,138202.155172414,"Europe",0.113167233175459
43525,103493.551724138,"Europe",0.00384126466251966
43533,86246.6465517241,"Europe",0.00208416573977085
44723,138158.189655172,"Europe",0.0852138096699021
44896,86247.1034482759,"Europe",0.0208567764253809
44941,120808.362068966,"Europe",0.0478038958678014
44951,68970.6379310345,"Europe",0.0336248479331672
45101,68970.6379310345,"Europe",0.0147505171380517
45103,68970.6379310345,"Europe",0.0147505171380517
45105,68970.6379310345,"Europe",0.0084630097985021
45107,120858.482758621,"Europe",0.0101365881267617
45113,68970.6379310345,"Europe",0.531977597738024
45115,68970.6379310345,"Europe",0.0178796947593206
45117,86228.8275862069,"Europe",0.0169674466799067
45137,68970.6379310345,"Europe",0.0374125965465296
45144,172939.310344828,"Europe",0.040714649728156
45168,280858.25862069,"Europe",0.0227128705971427
45170,317086.896551724,"Europe",0.0218438871733802
45173,244262.068965517,"Europe",0.0212985522421118
45181,68970.6379310345,"Europe",0.0037757230057231
45184,68970.6379310345,"Europe",0.0490219753682685
45186,68970.6379310345,"Europe",0.0517473735056153
45188,68970.6379310345,"Europe",0.00569631922677561
45190,68970.6379310345,"Europe",0.00803197671671691
45192,68970.6379310345,"Europe",0.00788420080073914
45194,68970.6379310345,"Europe",0.0527622654634693
45196,68970.6379310345,"Europe",0.0972413766006184
45200,68970.6379310345,"Europe",0.0426644149009289
45202,68970.6379310345,"Europe",0.175492252358585
45204,68970.6379310345,"Europe",0.178713786890735
45207,68970.6379310345,"Europe",0.0881556957674362
45210,68970.6379310345,"Europe",0.0881556957674362
45219,155540.75862069,"Europe",0.0574705576909259
45221,68970.6379310345,"Europe",0.00592956128705043
45223,68970.6379310345,"Europe",0.0215314029060515
45281,120858.482758621,"Europe",0.0339042764620562
45298,68970.6379310345,"Europe",0.0243690778779696
45311,155568.215517241,"Europe",0.062364273139444
45314,120847.931034483,"Europe",0.0408247893175541
45316,337203.405172414,"Europe",0.605118462042584
45322,138178.017241379,"Europe",0.00941855180771561
45324,103523.137931034,"Europe",0.0136261276446554
45327,68970.6379310345,"Europe",0.0132196587947957
45329,103506.103448276,"Europe",0.00979894558651383
45331,138128.017241379,"Europe",0.0330368032397233
45343,103538.379310345,"Europe",0.0296057347670251
45345,120800.00862069,"Europe",0.0446357224503137
45347,120834.301724138,"Europe",0.0797072333453613
45349,138182.75862069,"Europe",0.0812685322178993
45351,120792.534482759,"Europe",0.0471578388212188
45377,68970.6379310345,"Europe",0.00952393515281827
45379,138249.137931034,"Europe",0.00655787982933276
45381,376192.75862069,"Europe",0.0048827339265042
45383,190480.50862069,"Europe",0.0054202816508179
45385,120787.698275862,"Europe",0.00864122560300008
45387,120787.698275862,"Europe",0.00864122560300008
45389,103532.103448276,"Europe",0.00231979366204618
45391,138131.896551724,"Europe",0.00206787796617116
45393,68970.6379310345,"Europe",0.00140046910578849
45395,68970.6379310345,"Europe",0.00140046910578849
45398,138134.051724138,"Europe",0.00221504724005971
45406,68970.6379310345,"Europe",0.00624409386812264
45410,103538.827586207,"Europe",0.00556174178905873
45636,103521.793103448,"Europe",0.0176541231311276
45639,103525.379310345,"Europe",0.0761258041458184
45642,103519.551724138,"Europe",0.0776915040503153
45698,120814.077586207,"Europe",0.00813677378502454
45701,103515.517241379,"Europe",0.0165780518341616
45704,103533.896551724,"Europe",0.0256887243026234
45707,120801.767241379,"Europe",0.0301637095240436
45710,120816.275862069,"Europe",0.0430112646283054
45713,86241.1637931034,"Europe",0.0525306344308475
45716,103539.724137931,"Europe",0.0659112692138527
45719,103520,"Europe",0.00109111965548604
45722,120793.413793103,"Europe",0.000767966341509571
45725,103503.413793103,"Europe",0.000505958904726587
45728,86233.8534482759,"Europe",0.000682851327007745
45731,120794.732758621,"Europe",0.0503529848832337
46280,138189.224137931,"Europe",0.0820933387629598
46445,138214.224137931,"Europe",0.00275370632825211
46447,103541.517241379,"Europe",0.00474435382685069
46451,138148.275862069,"Europe",0.0132573931542531
46457,68970.6379310345,"Europe",0.00521702510143343
46459,138253.448275862,"Europe",0.0148619990975547
46462,68970.6379310345,"Europe",0.00560870999670076
46464,138140.086206897,"Europe",0.015539995128079
46466,68970.6379310345,"Europe",0.0118618196730026
46469,208426.448275862,"Europe",0.00826129760151941
46473,68970.6379310345,"Europe",0.0088552277688893
46475,68970.6379310345,"Europe",0.00531928600089084
46477,68970.6379310345,"Europe",0.00412503220033353
46479,68970.6379310345,"Europe",0.00653448947410217
46481,68970.6379310345,"Europe",0.00197888008200251
46483,68970.6379310345,"Europe",0.0201827875095202
46485,155518.793103448,"Europe",0.0360718897521116
46490,68970.6379310345,"Europe",0.00467160037002775
46514,208195.25862069,"Europe",0.00815406275742237
46516,208059.24137931,"Europe",0.00889769245046119
46521,68970.6379310345,"Europe",0.185142411112527
46522,68970.6379310345,"Europe",0.185142411112527
46544,68970.6379310345,"Europe",0.00404425203134798
46648,86234.3103448276,"Europe",0.11203591848744
46650,138241.810344828,"Europe",0.113620066504426
46653,103527.620689655,"Europe",0.104574263695162
46655,68970.6379310345,"Europe",0.136539609523141
47027,68970.6379310345,"Europe",0.136482858912794
47520,120789.017241379,"Europe",0.0333403183238214
47537,138156.465517241,"Europe",0.00834317608799362
47580,86227.4568965517,"Europe",0.0219408139771111
47584,86226.0862068966,"Europe",0.0219392164703758
47587,68970.6379310345,"Europe",0.0133769322235434
47590,86245.7327586207,"Europe",0.0276886876077812
47604,86221.5172413793,"Europe",0.115490479838824
47606,68970.6379310345,"Europe",0.0875088683930472
47618,103501.172413793,"Europe",0.111301238516141
48072,68970.6379310345,"Europe",0.0382464735897468
48358,120820.232758621,"Europe",0.0358327114274858
48640,103521.344827586,"Europe",0.0384521980118814
48658,68970.6379310345,"Europe",0.0471215579696315
48664,138181.896551724,"Europe",0.0897507146753508
48668,68970.6379310345,"Europe",0.0445512601468589
48735,68970.6379310345,"Europe",0.0243994576965535
48738,68970.6379310345,"Europe",0.000491845802971961
48761,120858.482758621,"Europe",0.0477760983224719
48763,68970.6379310345,"Europe",0.0466531440162272
48769,68970.6379310345,"Europe",0.0454700815749897
48777,68970.6379310345,"Europe",0.0456654994569057
48782,68970.6379310345,"Europe",0.0418985506146032
48794,68970.6379310345,"Europe",0.0416342427221689
48796,68970.6379310345,"Europe",0.0433239040874831
48798,68970.6379310345,"Europe",0.04198997798193
48882,138120.689655172,"Europe",0.125132505198567
48883,138120.25862069,"Europe",0.125132877451291
48923,68970.6379310345,"Europe",0.000639825270753285
48926,68970.6379310345,"Europe",0.000509451850052463
48928,68970.6379310345,"Europe",0.000485054265445947
48931,103494.896551724,"Europe",0.0162472206455357
48935,68970.6379310345,"Europe",0.0059574993705194
48937,68970.6379310345,"Europe",0.0781833045983989
48942,68970.6379310345,"Europe",0.0193397363767883
48948,103517.75862069,"Europe",0.0828098332907832
48950,68970.6379310345,"Europe",0.0453493668579758
48952,120787.25862069,"Europe",0.0102740534067918
48957,68970.6379310345,"Europe",0.0224604869713798
48960,120815.836206897,"Europe",0.0109089841714793
48962,68970.6379310345,"Europe",0.0336253982703687
48966,120804.405172414,"Europe",0.102019878576735
48968,68970.6379310345,"Europe",0.00550124454384762
48971,68970.6379310345,"Europe",0.00533054329149774
48973,68970.6379310345,"Europe",0.0146549594664391
48975,68970.6379310345,"Europe",0.0146549594664391
48978,68970.6379310345,"Europe",0.0598204619271021
48980,68970.6379310345,"Europe",0.0992450320940521
48984,68970.6379310345,"Europe",0.0948651670642771
48985,68970.6379310345,"Europe",0.0445351744386082
48989,68970.6379310345,"Europe",0.0224030661350199
48990,155509.077586207,"Europe",0.0168140514908259
49078,68970.6379310345,"Europe",0.0308842652795839
49080,68970.6379310345,"Europe",0.005435210325424
49084,86248.0172413793,"Europe",0.0043034346774387
49086,68970.6379310345,"Europe",0.00433466917477713
49090,68970.6379310345,"Europe",0.00508166103173738
49092,68970.6379310345,"Europe",0.00409609814278412
49096,68970.6379310345,"Europe",0.00526260178396747
49098,68970.6379310345,"Europe",0.0054773322971734
49100,68970.6379310345,"Europe",0.00492170937374316
49102,103538.379310345,"Europe",0.00390868931702014
49108,68970.6379310345,"Europe",0.00421816720981053
49110,68970.6379310345,"Europe",0.00419718085309174
49112,86211.9224137931,"Europe",0.00438280819605125
49114,68970.6379310345,"Europe",0.00431157082700299
49116,68970.6379310345,"Europe",0.00461051711337917
49118,68970.6379310345,"Europe",0.00409136929115293
49120,68970.6379310345,"Europe",0.0042715462856579
49122,68970.6379310345,"Europe",0.00475755835057214
49124,68970.6379310345,"Europe",0.00378590629530069
49126,68970.6379310345,"Europe",0.00270809929462641
49128,68970.6379310345,"Europe",0.00320096345830824
49130,68970.6379310345,"Europe",0.00455038912700203
49132,68970.6379310345,"Europe",0.00476677361351056
49137,68970.6379310345,"Europe",0.00451037739173332
49143,120792.094827586,"Europe",0.0106489952944859
49145,155509.077586207,"Europe",0.0168140514908259
49149,68970.6379310345,"Europe",0.0342710436633745
49175,120858.482758621,"Europe",0.00738172118945227
49177,138174.568965517,"Europe",0.0131970397248139
49179,138240.086206897,"Europe",0.017601069178132
49196,138183.189655172,"Europe",0.213328229518298
49200,120858.482758621,"Europe",0.0158358116856014
49204,86235.6810344828,"Europe",0.0232661418042771
49218,68970.6379310345,"Europe",0.00384759205683809
49220,68970.6379310345,"Europe",0.0250768987487056
49222,68970.6379310345,"Europe",0.0179613599648897
49240,208387.982758621,"Europe",0.0130297326236231
49242,173178.068965517,"Europe",0.0163621426119678
49248,68970.6379310345,"Europe",0.0625214584906956
49257,103502.068965517,"Europe",0.00337898112731339
49259,68970.6379310345,"Europe",0.0043804320834368
49263,155603.275862069,"Europe",0.00323515061048401
49265,86242.0775862069,"Europe",0.0248901727146898
49347,120860.681034483,"Europe",0.0882429108746737
49353,103494.448275862,"Europe",0.0509882362764121
49356,68970.6379310345,"Europe",0.0245815608623574
49358,68970.6379310345,"Europe",0.0243066630074396
49388,103497.586206897,"Europe",0.037583966303686
49430,68970.6379310345,"Europe",0.0465291637280353
49432,68970.6379310345,"Europe",0.0440423147978131
49434,173099.448275862,"Europe",0.0320512475793215
49436,68970.6379310345,"Europe",0.0653995051010638
49442,68970.6379310345,"Europe",0.0731740837134194
49444,103542.862068966,"Europe",0.0702885550179883
49457,243690.827586207,"Europe",0.033691605859221
49466,138240.517241379,"Europe",0.0363795478021347
49468,138115.948275862,"Europe",0.0201616183785563
49474,155513.301724138,"Europe",0.0323977133664303
49477,68970.6379310345,"Europe",0.0276856776222583
49489,68970.6379310345,"Europe",0.0216264875071356
49491,173093.24137931,"Europe",0.0120565820252408
49499,68970.6379310345,"Europe",0.153393836662069
49501,68970.6379310345,"Europe",0.0780355400992409
49503,68970.6379310345,"Europe",0.125876497930325
49513,68970.6379310345,"Europe",0.0347165557677263
49521,68970.6379310345,"Europe",0.0218028995317877
49523,138255.603448276,"Europe",0.037528771980147
49530,103505.655172414,"Europe",0.0163276565281071
49609,68970.6379310345,"Europe",0.0175082561739269
49612,68970.6379310345,"Europe",0.013521019196723
49614,68970.6379310345,"Europe",0.0151989378477997
49616,68970.6379310345,"Europe",0.00143072553213872
49618,68970.6379310345,"Europe",0.0151989378477997
49636,68970.6379310345,"Europe",0.0132369218171535
49640,68970.6379310345,"Europe",0.00239622050674618
49642,120815.396551724,"Europe",0.0062980730881867
49654,68970.6379310345,"Europe",0.00280492465603844
49656,68970.6379310345,"Europe",0.00175887710499277
49658,138126.293103448,"Europe",0.00216419227934944
49660,68970.6379310345,"Europe",0.00778309229332352
49687,68970.6379310345,"Europe",0.00243245176829705
49906,173155.310344828,"Europe",0.0243472794921643
49911,68970.6379310345,"Europe",0.0722830029143257
49951,68970.6379310345,"Europe",0.0140007750347626
49953,68970.6379310345,"Europe",0.0509667789959705
50128,68970.6379310345,"Europe",0.108865792192343
50155,68970.6379310345,"Europe",0.0189757955560305
51926,68970.6379310345,"Europe",0.130810527111716
52046,68970.6379310345,"Europe",0.105041629419994
52050,68970.6379310345,"Europe",0.10235045343393
52062,68970.6379310345,"Europe",0.0776900105962817
52064,68970.6379310345,"Europe",0.0571832091016085
52066,68970.6379310345,"Europe",0.0913336124440437
52068,68970.6379310345,"Europe",0.0962392387856819
52070,68970.6379310345,"Europe",0.251434171038932
52072,68970.6379310345,"Europe",0.0212803250249431
52074,68970.6379310345,"Europe",0.0422497283052983
52076,68970.6379310345,"Europe",0.0322255892426228
52078,68970.6379310345,"Europe",0.0361745280565812
52080,68970.6379310345,"Europe",0.0361745280565812
52082,138150,"Europe",0.00298956179116541
52084,68970.6379310345,"Europe",0.0361845530533231
52086,155675.50862069,"Europe",0.0219177392418448
52088,155646.362068966,"Europe",0.050497903987724
52090,68970.6379310345,"Europe",0.0357383364178781
52092,120835.181034483,"Europe",0.0197980336876252
52093,138131.034482759,"Europe",0.00205921821010586
52095,68970.6379310345,"Europe",0.0494254219021825
52097,68970.6379310345,"Europe",0.0851921621792042
52099,68970.6379310345,"Europe",0.0566712289975458
52101,68970.6379310345,"Europe",0.0876709759842473
52103,120803.965517241,"Europe",0.0533524801111622
52105,68970.6379310345,"Europe",0.0133671307977448
52107,120798.689655172,"Europe",0.0228543047681433
52109,68970.6379310345,"Europe",0.0333616191355796
52111,68970.6379310345,"Europe",0.0469305034127969
52113,68970.6379310345,"Europe",0.0467267811023495
52115,68970.6379310345,"Europe",0.0472038995052866
52117,68970.6379310345,"Europe",0.0502839063250374
52119,68970.6379310345,"Europe",0.0469159959087473
52121,68970.6379310345,"Europe",0.0489599249755443
52123,68970.6379310345,"Europe",0.0487104744678789
52125,68970.6379310345,"Europe",0.150258859090617
52127,103498.034482759,"Europe",0.0500260192217
52131,68970.6379310345,"Europe",0.192856348588585
52133,68970.6379310345,"Europe",0.180440447070935
52147,68970.6379310345,"Europe",0.0261692862644612
52149,68970.6379310345,"Europe",0.0157283787347733
52150,190749.543103448,"Europe",0.0293064238026107
52153,155523.439655172,"Europe",0.216776408819043
52155,298260.965517241,"Europe",0.429379213269946
52156,173020,"Europe",0.0311008311284898
52158,68970.6379310345,"Europe",0.00373563446301246
52160,120858.482758621,"Europe",0.0346221591129527
52162,68970.6379310345,"Europe",0.0621591006444366
52170,68970.6379310345,"Europe",0.00548180487195881
52179,68970.6379310345,"Europe",0.0163540661058245
52183,68970.6379310345,"Europe",0.166347253792099
52187,68970.6379310345,"Europe",0.149277158864061
52189,68970.6379310345,"Europe",0.166347253792099
52191,68970.6379310345,"Europe",0.0618311301999626
52192,68970.6379310345,"Europe",0.0618311301999626
52194,68970.6379310345,"Europe",0
52196,68970.6379310345,"Europe",0.211717256126689
52198,68970.6379310345,"Europe",0.187290467981485
52200,68970.6379310345,"Europe",0.0034321333484751
52205,68970.6379310345,"Europe",0.0181722122549613
52214,86232.4827586207,"Europe",0.0906246107386017
52216,68970.6379310345,"Europe",0.0245166819300796
52218,120796.051724138,"Europe",0.0333201143329185
52219,120796.051724138,"Europe",0.0333201143329185
52223,68970.6379310345,"Europe",0.0168453077463141
52225,68970.6379310345,"Europe",0.131616701683966
52229,68970.6379310345,"Europe",0.0569084119880291
52236,68970.6379310345,"Europe",0.0173918477015684
52238,68970.6379310345,"Europe",0.00879278496142562
52240,208114.75862069,"Europe",0.0391682119716568
52246,155590.181034483,"Europe",0.0274505960215445
52248,173132.965517241,"Europe",0.0289390889821932
52250,155506.543103448,"Europe",0.0374856086622523
52251,68970.6379310345,"Europe",0.0537706441348237
52255,103520.448275862,"Europe",0.00879483707226513
52257,138229.310344828,"Europe",0.012870920383408
52260,120788.577586207,"Europe",0.00951368804603368
52266,86224.2586206897,"Europe",0.00494277919456091
52268,173132.965517241,"Europe",0.0289390889821932
52270,68970.6379310345,"Europe",0.014252178048509
52274,68970.6379310345,"Europe",0.180440447070935
52276,68970.6379310345,"Europe",0.180440447070935
52285,68970.6379310345,"Europe",0.0126538570906284
52307,138135.775862069,"Europe",0.0191945640240107
52402,68970.6379310345,"Europe",0.211670112199314
52404,68970.6379310345,"Europe",0.211670112199314
52407,68970.6379310345,"Europe",0.0618311301999626
52409,68970.6379310345,"Europe",0.00343203230148048
52411,68970.6379310345,"Europe",0.0151989378477997
52424,68970.6379310345,"Europe",0.0238231362294958
52425,120796.051724138,"Europe",0.0333201143329185
52427,68970.6379310345,"Europe",0.0753620371270289
52429,155670.439655172,"Europe",0.0354182087616383
52431,68970.6379310345,"Europe",0.0238231362294958
52439,415614.655172414,"Europe",0.0662694075211124
52451,68970.6379310345,"Europe",0.0720677352857825
52495,68970.6379310345,"Europe",0.0719589493581956
52497,120825.068965517,"Europe",0.00648638800365622
52499,68970.6379310345,"Europe",0.00596831402222748
52505,68970.6379310345,"Europe",0.151811329323541
52507,68970.6379310345,"Europe",0.0943155205450287
52509,68970.6379310345,"Europe",0.251302662896163
52511,68970.6379310345,"Europe",0.172831009065893
52560,68970.6379310345,"Europe",0.110056414125816
52562,68970.6379310345,"Europe",0.110087187707706
52588,68970.6379310345,"Europe",0.120939532205716
52608,68970.6379310345,"Europe",0.0490767922536866
52612,68970.6379310345,"Europe",0.0380745830712177
52618,68970.6379310345,"Europe",0.0376056269877229
52620,68970.6379310345,"Europe",0.0610006080083384
52622,68970.6379310345,"Europe",0.037770622751225
52625,68970.6379310345,"Europe",0.0352055104277191
52627,86237.9655172414,"Europe",0.0404859884150023
52629,120830.344827586,"Europe",0.121726833563029
52631,68970.6379310345,"Europe",0.0428204543596935
52633,68970.6379310345,"Europe",0.0428204543596935
52643,120858.482758621,"Europe",0.0943587804734838
52645,120790.336206897,"Europe",0.081897024451316
52647,120789.896551724,"Europe",0.0818977243431332
52648,120789.896551724,"Europe",0.0818977243431332
52650,120789.896551724,"Europe",0.0818977243431332
52652,120789.896551724,"Europe",0.0818977243431332
52661,68970.6379310345,"Europe",0.0423620529503857
52663,68970.6379310345,"Europe",0.0165602071827303
52665,68970.6379310345,"Europe",0.0184322243529639
52671,103509.689655172,"Europe",0.0203935961997608
52673,68970.6379310345,"Europe",0.0183482780230602
52675,68970.6379310345,"Europe",0.0724853736465528
52677,68970.6379310345,"Europe",0.0183232009048494
52683,68970.6379310345,"Europe",0.101884503255765
52691,68970.6379310345,"Europe",0.0380745830712177
52694,138170.25862069,"Europe",0.0855063767745292
52695,138169.396551724,"Europe",0.0855071529202429
52707,138169.396551724,"Europe",0.0855071529202429
52729,68970.6379310345,"Europe",0.0723919711146484
52781,68970.6379310345,"Europe",0.064787617521409
52784,68970.6379310345,"Europe",0.0722956107899957
52788,68970.6379310345,"Europe",0.0925791728644622
52790,120846.172413793,"Europe",0.0630814959730594
52797,138169.396551724,"Europe",0.0855071529202429
52799,68970.6379310345,"Europe",0.113880319160641
52801,68970.6379310345,"Europe",0.113880319160641
52803,68970.6379310345,"Europe",0.106576933763181
52805,68970.6379310345,"Europe",0.116722397712604
52817,68970.6379310345,"Europe",0.0727870583531001
52849,299403.310344828,"Europe",0.0232392383250518
52892,120802.206896552,"Europe",0.0759097511160307
52894,225794.396551724,"Europe",0.0825813387142786
52901,155505.275862069,"Europe",0.00848374376753762
52907,120858.482758621,"Europe",0.0227900179498991
52910,68970.6379310345,"Europe",0.0103183603541339
52913,120858.482758621,"Europe",0.0210768258163716
52915,86241.6206896552,"Europe",0.0126735326654306
52917,155588.49137931,"Europe",0.024492104733325
52919,86234.7672413793,"Europe",0.012731250623317
52921,86229.7413793103,"Europe",0.0136826229753395
52922,68970.6379310345,"Europe",0.0113055365021915
52963,86226.0862068966,"Europe",0.0653497480144333
52965,68970.6379310345,"Europe",0.0605897396156231
52967,68970.6379310345,"Europe",0.00190455243017891
52969,86226.0862068966,"Europe",0.0012999487704918
52972,68970.6379310345,"Europe",0.0549240585473454
53002,86240.7068965517,"Europe",0.0784073110034718
53008,68970.6379310345,"Europe",0.160686649189855
53053,68970.6379310345,"Europe",0.00996598517025412
53055,68970.6379310345,"Europe",0.00996598517025412
53069,68970.6379310345,"Europe",0.0454440002165289
53078,68970.6379310345,"Europe",0.13266864242115
53081,138256.465517241,"Europe",0.0820113493533249
53086,68970.6379310345,"Europe",0.0443476455571618
53096,68970.6379310345,"Europe",0.0598466306451675
53098,138165.948275862,"Europe",0.0810733718360601
53101,68970.6379310345,"Europe",0.0183511474379126
53119,68970.6379310345,"Europe",0.00495040783609041
53121,68970.6379310345,"Europe",0.0178928533838543
53127,68970.6379310345,"Europe",0.0067509145327569
53131,68970.6379310345,"Europe",0.00497503676243979
53135,68970.6379310345,"Europe",0.0257741213586319
53147,68970.6379310345,"Europe",0.0115082520411923
53188,138200.431034483,"Europe",0.026428369396125
53268,68970.6379310345,"Europe",0
53275,68970.6379310345,"Europe",0.0213115521437933
53277,68970.6379310345,"Europe",0.0166928899274748
53279,68970.6379310345,"Europe",0.020899781769347
53280,68970.6379310345,"Europe",0.0729837565459658
53284,68970.6379310345,"Europe",0.171156320360244
53286,68970.6379310345,"Europe",0.140101641498104
53288,68970.6379310345,"Europe",0.169549770634844
53290,68970.6379310345,"Europe",0.167591199887692
53296,68970.6379310345,"Europe",0.11288946054936
53298,68970.6379310345,"Europe",0.144767412047318
53302,68970.6379310345,"Europe",0.115625914761984
53331,68970.6379310345,"Europe",0.111333594055534
53333,68970.6379310345,"Europe",0.113256540098041
53346,68970.6379310345,"Europe",0.121305994390657
53360,68970.6379310345,"Europe",0
53380,68970.6379310345,"Europe",0.0649907960450178
53601,68970.6379310345,"Europe",0.522035702454204
53687,68970.6379310345,"Europe",0.101287422928389
53689,68970.6379310345,"Europe",0.12866146117253
53741,68970.6379310345,"Europe",0.155194159450872
53768,68970.6379310345,"Europe",0.0165582327462149
53770,68970.6379310345,"Europe",0.0201075678350104
53964,103501.620689655,"Europe",0.00491869848046504
53966,120828.146551724,"Europe",0.00503973127059886
53968,68970.6379310345,"Europe",0.00422604877456156
53969,120825.948275862,"Europe",0.00823839170204452
53972,103541.517241379,"Europe",0.001342273561053
53974,68970.6379310345,"Europe",0.00766313127765681
53976,68970.6379310345,"Europe",0.00465355180029791
53978,120874.75,"Europe",0.0675777214602155
53980,86236.5948275862,"Europe",0.0921959951253461
53982,68970.6379310345,"Europe",0.0319184902329918
53984,68970.6379310345,"Europe",0.00502730883813307
53986,68970.6379310345,"Europe",0.00118762681181431
53988,68970.6379310345,"Europe",0.00196542380643438
53989,120795.612068966,"Europe",0.00131510399047374
53991,120819.353448276,"Europe",0.00695198397480441
53993,68970.6379310345,"Europe",0.00552086319867415
53995,86230.1982758621,"Europe",0.0179617864041518
53997,68970.6379310345,"Europe",0.0173879878680009
53999,103519.103448276,"Europe",0.0242225044679937
54001,103507.896551724,"Europe",0.0283503244042919
54003,68970.6379310345,"Europe",0.00374912293562609
54004,68970.6379310345,"Europe",0.00278199645864099
54016,68970.6379310345,"Europe",0.0138126773888363
54018,68970.6379310345,"Europe",0.0210392866300105
54020,103529.413793103,"Europe",0.00503321955382177
54022,68970.6379310345,"Europe",0.018119549909669
54024,103521.793103448,"Europe",0.0285659997941589
54026,68970.6379310345,"Europe",0.00793504598075751
54028,68970.6379310345,"Europe",0.00494800286880724
54030,68970.6379310345,"Europe",0.00690882372400921
54047,68970.6379310345,"Europe",0.134483854311475
54050,68970.6379310345,"Europe",0.0206459553102021
54269,86227,"Europe",0.0179924272081829
54295,68970.6379310345,"Europe",0.104059742237336
54302,68970.6379310345,"Europe",0.0339909536239139
54305,68970.6379310345,"Europe",0.0340906042968645
54306,68970.6379310345,"Europe",0.0339909536239139
54308,68970.6379310345,"Europe",0.0345744680851064
54310,68970.6379310345,"Europe",0.0345909560226882
54469,68970.6379310345,"Europe",0.106813226318216
70003,68970.6379310345,"Europe",0.00621326787333082
200018,68970.6379310345,"Europe",0.0613709608010022
200020,120858.482758621,"Europe",0.0346869331661699
200024,68970.6379310345,"Europe",0.0524341200806876
200034,120858.482758621,"Europe",0.0307224568138196
200035,173037.793103448,"Europe",0.0199121925001283
200040,120866.836206897,"Europe",0.0158026105284953
200046,68970.6379310345,"Europe",0
200047,68970.6379310345,"Europe",0
200048,68970.6379310345,"Europe",0
200049,68970.6379310345,"Europe",0.000705621797017847
200050,68970.6379310345,"Europe",0.000208389574837906
200051,68970.6379310345,"Europe",0.0184052422250729
200055,120846.172413793,"Europe",0.0337967094061373
200061,68970.6379310345,"Europe",0.0319258547410761
200063,68970.6379310345,"Europe",0.0142150580799893
200079,68970.6379310345,"Europe",0.0441687237685747
200090,155506.543103448,"Europe",0.0280194565420256
200092,68970.6379310345,"Europe",0.079122150997151
200105,225878.189655172,"Europe",0.012815132906101
200112,68970.6379310345,"Europe",0
11,68970.6379310345,"Asia",0.00901210133866951
19,68970.6379310345,"Asia",0.0001523620470494
31,155596.094827586,"Asia",0.0667294682068776
33,68970.6379310345,"Asia",0.0118928066651789
68,86211.9224137931,"Asia",0.395320515819183
69,68970.6379310345,"Asia",0.402585250731698
230,68970.6379310345,"Asia",0.00913491130882435
256,68970.6379310345,"Asia",0.000400273675489753
259,68970.6379310345,"Asia",0.0012104310931091
261,68970.6379310345,"Asia",0.00854826139747828
299,155448.672413793,"Asia",0.00345906221596347
327,68970.6379310345,"Asia",0.0211683056434328
335,261271.120689655,"Asia",0.0354269323213214
354,173002.206896552,"Asia",0.00340291340520092
364,68970.6379310345,"Asia",0.000400689558775567
365,103453.206896552,"Asia",0.000868407671696194
682,68970.6379310345,"Asia",0.0102602043665196
715,120815.396551724,"Asia",0.133048106932892
788,190453.767241379,"Asia",0.00299776339967417
791,68970.6379310345,"Asia",0.193097454812993
792,455857.879310345,"Asia",0.0726096932447703
799,68970.6379310345,"Asia",0.188223452440866
801,68970.6379310345,"Asia",0.0249509177896803
804,86211.9224137931,"Asia",0.00054616005029753
866,243473.862068966,"Asia",0.0866962036039631
876,68970.6379310345,"Asia",0.0302737247749603
880,86211.9224137931,"Asia",0.0204718995478993
968,138123.275862069,"Asia",0.098014403786457
997,86211.9224137931,"Asia",0.00675211447795494
998,138096.551724138,"Asia",0.0366485090621373
1141,68970.6379310345,"Asia",0.000674285770127186
1144,86211.9224137931,"Asia",0.000452851316562282
1156,68970.6379310345,"Asia",0.000648932001196732
1158,225783.534482759,"Asia",0.063479909103031
1161,172775.034482759,"Asia",0.019022897253432
1433,103453.206896552,"Asia",0.00656881846422148
1439,138129.310344828,"Asia",0.00249548944134541
1441,86211.9224137931,"Asia",0.0013780198784299
1442,68970.6379310345,"Asia",0.0314246631758546
1444,86211.9224137931,"Asia",0.00241881541635656
1513,68970.6379310345,"Asia",0.00197173993350573
1542,86211.9224137931,"Asia",0.0904624854802791
